l_f	r_f	l_hyaw_out	l_hrol_out	l_hpit_out	l_knee_out	l_apit_out	r_hyaw_out	r_hrol_out	r_hpit_out	r_knee_out	r_apit_out	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	
1.919917	1.040204	-0.013998	-0.479625	0.640772	0.255538	0.258801	0.021309	-0.210442	2.984915	4.922112	-1.290119	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.024589	0.008656	-0.101493	-0.226307	0.332013	0.000733	0.011127	-0.343045	-0.373779	-0.601365	-0.005276	0.006652	0.030376	-0.040136	0.027375	-0.060099	0.022430	-0.187532	-0.822619	0.364295	-0.003353	0.025575	0.075628	-0.089522	0.021713	-0.031835	-0.004954	-0.050498	-0.498896	0.194235	0.982062	-0.999237	0.188559	0.039053	-0.419479	-0.798593	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.025119	0.009361	-0.090250	-0.230084	0.332538	-0.005618	0.012314	-0.365150	-0.526047	-0.561443	-0.010997	0.008342	0.065153	-0.032629	-0.021690	-0.026250	0.002127	-0.098666	-0.593144	0.298152	-0.007339	0.020894	0.072558	-0.063602	-0.041829	-0.017678	-0.030811	-0.008122	-0.280181	0.130209	0.999968	-0.996248	0.007977	0.086542	-0.420688	-0.848294	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.026534	0.010020	-0.080078	-0.236898	0.323725	-0.008463	0.009910	-0.370540	-0.602278	-0.512092	-0.015058	0.006069	0.079798	-0.028039	-0.106858	-0.010651	-0.020725	0.000602	-0.403043	0.140437	-0.008647	0.012201	0.073121	-0.042395	-0.068168	-0.011290	-0.045581	0.031735	-0.118957	0.041585	0.985192	-0.988975	-0.171454	0.148080	-0.425223	-0.802405	
1.908320	1.408785	0.315481	-0.227234	0.216765	0.382696	1.077980	-0.175646	0.502234	2.930296	5.073686	0.711694	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.025119	0.009361	-0.090250	-0.230084	0.332538	-0.005618	0.012314	-0.365150	-0.526047	-0.561443	-0.010997	0.008342	0.065153	-0.032629	-0.021690	-0.026250	0.002127	-0.098666	-0.593144	0.298152	-0.007339	0.020894	0.072558	-0.063602	-0.041829	-0.017678	-0.030811	-0.008122	-0.280181	0.130209	0.999968	-0.996248	0.007977	0.086542	-0.420688	-0.848294	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.026534	0.010020	-0.080078	-0.236898	0.323725	-0.008463	0.009910	-0.370540	-0.602278	-0.512092	-0.015058	0.006069	0.079798	-0.028039	-0.106858	-0.010651	-0.020725	0.000602	-0.403043	0.140437	-0.008647	0.012201	0.073121	-0.042395	-0.068168	-0.011290	-0.045581	0.031735	-0.118957	0.041585	0.985192	-0.988975	-0.171454	0.148080	-0.425223	-0.802405	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.027156	0.010216	-0.068810	-0.240248	0.309506	-0.009420	0.005786	-0.361731	-0.639455	-0.495558	-0.006042	0.000607	0.086148	-0.019205	-0.123052	-0.010836	-0.027198	0.113822	-0.221765	0.039867	-0.008235	0.004816	0.071457	-0.035216	-0.050071	-0.010013	-0.044611	0.067661	-0.008012	0.005716	0.938306	-0.969753	-0.345805	0.244088	-0.424025	-0.687939	
1.900062	1.562716	0.553440	-0.094041	-0.256332	1.324121	0.452085	-0.345531	1.004725	3.119137	5.664519	1.720343	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.026534	0.010020	-0.080078	-0.236898	0.323725	-0.008463	0.009910	-0.370540	-0.602278	-0.512092	-0.015058	0.006069	0.079798	-0.028039	-0.106858	-0.010651	-0.020725	0.000602	-0.403043	0.140437	-0.008647	0.012201	0.073121	-0.042395	-0.068168	-0.011290	-0.045581	0.031735	-0.118957	0.041585	0.985192	-0.988975	-0.171454	0.148080	-0.425223	-0.802405	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.027156	0.010216	-0.068810	-0.240248	0.309506	-0.009420	0.005786	-0.361731	-0.639455	-0.495558	-0.006042	0.000607	0.086148	-0.019205	-0.123052	-0.010836	-0.027198	0.113822	-0.221765	0.039867	-0.008235	0.004816	0.071457	-0.035216	-0.050071	-0.010013	-0.044611	0.067661	-0.008012	0.005716	0.938306	-0.969753	-0.345805	0.244088	-0.424025	-0.687939	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.027644	0.010069	-0.056378	-0.242057	0.287469	-0.010460	0.001399	-0.318869	-0.655566	-0.489585	-0.006188	-0.002731	0.097251	-0.014483	-0.071629	-0.011204	-0.025402	0.250073	-0.068589	0.012013	-0.003016	0.001555	0.062275	-0.027668	-0.011869	-0.011608	-0.032693	0.068739	0.084179	0.010415	0.861342	-0.928921	-0.508026	0.370279	-0.427504	-0.577364	
1.918580	1.679665	0.382891	-0.132375	-0.296171	1.256470	-0.160480	-0.354903	1.110243	3.387403	5.968752	1.701093	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.027156	0.010216	-0.068810	-0.240248	0.309506	-0.009420	0.005786	-0.361731	-0.639455	-0.495558	-0.006042	0.000607	0.086148	-0.019205	-0.123052	-0.010836	-0.027198	0.113822	-0.221765	0.039867	-0.008235	0.004816	0.071457	-0.035216	-0.050071	-0.010013	-0.044611	0.067661	-0.008012	0.005716	0.938306	-0.969753	-0.345805	0.244088	-0.424025	-0.687939	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.027644	0.010069	-0.056378	-0.242057	0.287469	-0.010460	0.001399	-0.318869	-0.655566	-0.489585	-0.006188	-0.002731	0.097251	-0.014483	-0.071629	-0.011204	-0.025402	0.250073	-0.068589	0.012013	-0.003016	0.001555	0.062275	-0.027668	-0.011869	-0.011608	-0.032693	0.068739	0.084179	0.010415	0.861342	-0.928921	-0.508026	0.370279	-0.427504	-0.577364	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.027693	0.009846	-0.040564	-0.244697	0.280202	-0.013770	-0.000941	-0.283810	-0.652779	-0.486161	-0.001317	-0.001436	0.047762	-0.032855	-0.023215	-0.023454	-0.022315	0.231943	0.076194	0.023535	0.005329	0.000369	0.042618	-0.005180	0.002174	-0.013477	-0.015293	0.080435	0.166303	0.032779	0.757156	-0.864574	-0.653235	0.502505	-0.429981	-0.531185	
1.927793	1.706987	0.091341	-0.241631	-0.091827	0.802185	-0.161465	-0.217612	0.990157	3.341368	5.891571	0.761297	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.027644	0.010069	-0.056378	-0.242057	0.287469	-0.010460	0.001399	-0.318869	-0.655566	-0.489585	-0.006188	-0.002731	0.097251	-0.014483	-0.071629	-0.011204	-0.025402	0.250073	-0.068589	0.012013	-0.003016	0.001555	0.062275	-0.027668	-0.011869	-0.011608	-0.032693	0.068739	0.084179	0.010415	0.861342	-0.928921	-0.508026	0.370279	-0.427504	-0.577364	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.027693	0.009846	-0.040564	-0.244697	0.280202	-0.013770	-0.000941	-0.283810	-0.652779	-0.486161	-0.001317	-0.001436	0.047762	-0.032855	-0.023215	-0.023454	-0.022315	0.231943	0.076194	0.023535	0.005329	0.000369	0.042618	-0.005180	0.002174	-0.013477	-0.015293	0.080435	0.166303	0.032779	0.757156	-0.864574	-0.653235	0.502505	-0.429981	-0.531185	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.026733	0.009737	-0.034250	-0.247551	0.278410	-0.018551	-0.002960	-0.251158	-0.633949	-0.478206	0.001962	-0.003052	0.038277	-0.003983	-0.005462	-0.042127	-0.015143	0.249671	0.204086	0.051906	0.010123	-0.001511	0.031854	0.016555	0.001555	-0.014029	0.003410	0.098686	0.237166	0.050387	0.627081	-0.774366	-0.778954	0.632738	-0.424426	-0.496101	
1.937101	1.747480	-0.134209	-0.353153	-0.005896	0.594868	0.073301	0.102747	0.754933	2.789722	5.604486	-0.469087	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.027693	0.009846	-0.040564	-0.244697	0.280202	-0.013770	-0.000941	-0.283810	-0.652779	-0.486161	-0.001317	-0.001436	0.047762	-0.032855	-0.023215	-0.023454	-0.022315	0.231943	0.076194	0.023535	0.005329	0.000369	0.042618	-0.005180	0.002174	-0.013477	-0.015293	0.080435	0.166303	0.032779	0.757156	-0.864574	-0.653235	0.502505	-0.429981	-0.531185	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.026733	0.009737	-0.034250	-0.247551	0.278410	-0.018551	-0.002960	-0.251158	-0.633949	-0.478206	0.001962	-0.003052	0.038277	-0.003983	-0.005462	-0.042127	-0.015143	0.249671	0.204086	0.051906	0.010123	-0.001511	0.031854	0.016555	0.001555	-0.014029	0.003410	0.098686	0.237166	0.050387	0.627081	-0.774366	-0.778954	0.632738	-0.424426	-0.496101	0.000015	1.000000	-0.007319	-0.028180	0.007274	0.046062	0.061539	-0.025863	0.009642	-0.030031	-0.245723	0.277251	-0.021834	-0.003283	-0.216881	-0.599625	-0.468473	0.005082	-0.001236	0.027906	0.026472	-0.011015	-0.033526	-0.001514	0.250048	0.336918	0.078473	0.010626	-0.005050	0.026254	0.026790	0.000286	-0.014018	0.018622	0.114653	0.291433	0.052101	0.475614	-0.662713	-0.879654	0.748873	-0.421662	-0.487904	
1.939111	1.827515	-0.216547	-0.390471	-0.001375	0.387355	0.077907	0.399094	0.719284	2.348643	5.001616	-1.377666	0.000015	1.000000	-0.011828	0.006860	-0.000755	-0.010863	0.041006	-0.026733	0.009737	-0.034250	-0.247551	0.278410	-0.018551	-0.002960	-0.251158	-0.633949	-0.478206	0.001962	-0.003052	0.038277	-0.003983	-0.005462	-0.042127	-0.015143	0.249671	0.204086	0.051906	0.010123	-0.001511	0.031854	0.016555	0.001555	-0.014029	0.003410	0.098686	0.237166	0.050387	0.627081	-0.774366	-0.778954	0.632738	-0.424426	-0.496101	0.000015	1.000000	-0.007319	-0.028180	0.007274	0.046062	0.061539	-0.025863	0.009642	-0.030031	-0.245723	0.277251	-0.021834	-0.003283	-0.216881	-0.599625	-0.468473	0.005082	-0.001236	0.027906	0.026472	-0.011015	-0.033526	-0.001514	0.250048	0.336918	0.078473	0.010626	-0.005050	0.026254	0.026790	0.000286	-0.014018	0.018622	0.114653	0.291433	0.052101	0.475614	-0.662713	-0.879654	0.748873	-0.421662	-0.487904	0.000015	1.000000	-0.006417	-0.035188	0.008077	0.051755	0.063593	-0.025253	0.009122	-0.027273	-0.241770	0.276850	-0.027289	-0.001513	-0.163448	-0.551587	-0.457366	-0.001237	-0.007568	0.020239	0.035799	-0.000055	-0.046275	0.015319	0.243805	0.411619	0.083223	0.008006	-0.009820	0.023408	0.031747	0.001785	-0.007025	0.028160	0.103005	0.327339	0.033968	0.308259	-0.531171	-0.951302	0.847265	-0.418870	-0.475756	
1.930529	1.874731	-0.184040	-0.318298	-0.135345	0.459538	-0.671861	0.615627	0.543900	1.567673	4.220639	-1.709756	0.000015	1.000000	-0.007319	-0.028180	0.007274	0.046062	0.061539	-0.025863	0.009642	-0.030031	-0.245723	0.277251	-0.021834	-0.003283	-0.216881	-0.599625	-0.468473	0.005082	-0.001236	0.027906	0.026472	-0.011015	-0.033526	-0.001514	0.250048	0.336918	0.078473	0.010626	-0.005050	0.026254	0.026790	0.000286	-0.014018	0.018622	0.114653	0.291433	0.052101	0.475614	-0.662713	-0.879654	0.748873	-0.421662	-0.487904	0.000015	1.000000	-0.006417	-0.035188	0.008077	0.051755	0.063593	-0.025253	0.009122	-0.027273	-0.241770	0.276850	-0.027289	-0.001513	-0.163448	-0.551587	-0.457366	-0.001237	-0.007568	0.020239	0.035799	-0.000055	-0.046275	0.015319	0.243805	0.411619	0.083223	0.008006	-0.009820	0.023408	0.031747	0.001785	-0.007025	0.028160	0.103005	0.327339	0.033968	0.308259	-0.531171	-0.951302	0.847265	-0.418870	-0.475756	0.000015	1.000000	-0.006236	-0.036589	0.008158	0.052324	0.063798	-0.024161	0.008558	-0.025243	-0.236739	0.276843	-0.031482	0.001627	-0.125378	-0.455611	-0.450128	0.004762	-0.005642	-0.004955	0.043711	-0.003495	-0.011956	0.017352	0.241087	0.448402	0.043219	0.003675	-0.015097	0.021357	0.032511	0.002958	0.003139	0.035780	0.100070	0.306187	0.006120	0.130718	-0.378524	-0.991420	0.925591	-0.418267	-0.451746	
1.934635	1.872961	-0.093544	-0.158530	-0.341954	0.651511	-1.380009	0.812072	0.231260	0.906031	3.160612	-1.365624	0.000015	1.000000	-0.006417	-0.035188	0.008077	0.051755	0.063593	-0.025253	0.009122	-0.027273	-0.241770	0.276850	-0.027289	-0.001513	-0.163448	-0.551587	-0.457366	-0.001237	-0.007568	0.020239	0.035799	-0.000055	-0.046275	0.015319	0.243805	0.411619	0.083223	0.008006	-0.009820	0.023408	0.031747	0.001785	-0.007025	0.028160	0.103005	0.327339	0.033968	0.308259	-0.531171	-0.951302	0.847265	-0.418870	-0.475756	0.000015	1.000000	-0.006236	-0.036589	0.008158	0.052324	0.063798	-0.024161	0.008558	-0.025243	-0.236739	0.276843	-0.031482	0.001627	-0.125378	-0.455611	-0.450128	0.004762	-0.005642	-0.004955	0.043711	-0.003495	-0.011956	0.017352	0.241087	0.448402	0.043219	0.003675	-0.015097	0.021357	0.032511	0.002958	0.003139	0.035780	0.100070	0.306187	0.006120	0.130718	-0.378524	-0.991420	0.925591	-0.418267	-0.451746	0.000015	1.000000	-0.006200	-0.036870	0.008166	0.052381	0.063819	-0.023361	0.007282	-0.025419	-0.227009	0.276841	-0.031642	0.006448	-0.091422	-0.388821	-0.444125	0.000127	-0.010684	-0.008871	0.042757	-0.001396	0.003690	0.032677	0.256169	0.495003	-0.002657	0.000106	-0.018609	0.019497	0.029693	-0.007147	0.012560	0.039141	0.089697	0.302889	-0.025603	-0.051354	-0.209444	-0.998680	0.977821	-0.420841	-0.437581	
1.928623	1.862030	-0.102767	0.088744	-0.378307	0.699855	-1.517160	0.747810	-0.355283	0.251448	1.591681	-0.429330	0.000015	1.000000	-0.006236	-0.036589	0.008158	0.052324	0.063798	-0.024161	0.008558	-0.025243	-0.236739	0.276843	-0.031482	0.001627	-0.125378	-0.455611	-0.450128	0.004762	-0.005642	-0.004955	0.043711	-0.003495	-0.011956	0.017352	0.241087	0.448402	0.043219	0.003675	-0.015097	0.021357	0.032511	0.002958	0.003139	0.035780	0.100070	0.306187	0.006120	0.130718	-0.378524	-0.991420	0.925591	-0.418267	-0.451746	0.000015	1.000000	-0.006200	-0.036870	0.008166	0.052381	0.063819	-0.023361	0.007282	-0.025419	-0.227009	0.276841	-0.031642	0.006448	-0.091422	-0.388821	-0.444125	0.000127	-0.010684	-0.008871	0.042757	-0.001396	0.003690	0.032677	0.256169	0.495003	-0.002657	0.000106	-0.018609	0.019497	0.029693	-0.007147	0.012560	0.039141	0.089697	0.302889	-0.025603	-0.051354	-0.209444	-0.998680	0.977821	-0.420841	-0.437581	0.000015	1.000000	-0.006193	-0.036926	0.008166	0.052387	0.063821	-0.023444	0.005532	-0.025623	-0.220749	0.275678	-0.028329	0.011968	-0.060858	-0.326972	-0.446074	-0.004524	-0.013398	0.001207	0.032891	-0.015145	0.024796	0.033860	0.220338	0.480819	-0.035162	-0.001212	-0.019233	0.014580	0.033191	-0.026652	0.021410	0.037085	0.072702	0.288376	-0.044106	-0.231318	-0.034747	-0.972878	0.999396	-0.419609	-0.438112	
1.891665	1.876753	-0.200670	0.155812	-0.297412	0.859313	-1.668354	0.721870	-0.811128	0.162895	0.537544	-0.852636	0.000015	1.000000	-0.006200	-0.036870	0.008166	0.052381	0.063819	-0.023361	0.007282	-0.025419	-0.227009	0.276841	-0.031642	0.006448	-0.091422	-0.388821	-0.444125	0.000127	-0.010684	-0.008871	0.042757	-0.001396	0.003690	0.032677	0.256169	0.495003	-0.002657	0.000106	-0.018609	0.019497	0.029693	-0.007147	0.012560	0.039141	0.089697	0.302889	-0.025603	-0.051354	-0.209444	-0.998680	0.977821	-0.420841	-0.437581	0.000015	1.000000	-0.006193	-0.036926	0.008166	0.052387	0.063821	-0.023444	0.005532	-0.025623	-0.220749	0.275678	-0.028329	0.011968	-0.060858	-0.326972	-0.446074	-0.004524	-0.013398	0.001207	0.032891	-0.015145	0.024796	0.033860	0.220338	0.480819	-0.035162	-0.001212	-0.019233	0.014580	0.033191	-0.026652	0.021410	0.037085	0.072702	0.288376	-0.044106	-0.231318	-0.034747	-0.972878	0.999396	-0.419609	-0.438112	0.000015	1.000000	-0.006192	-0.036937	0.008167	0.052387	0.063821	-0.023824	0.003365	-0.025810	-0.214893	0.271010	-0.022142	0.017531	-0.021642	-0.266062	-0.452886	0.000246	-0.013903	-0.002322	0.034347	-0.043739	0.033886	0.029326	0.153244	0.486031	-0.075403	-0.002371	-0.015737	0.009101	0.037815	-0.044703	0.026420	0.026202	0.037251	0.251300	-0.043723	-0.403085	0.139973	-0.915162	0.990155	-0.421413	-0.441391	
1.802534	1.920776	-0.281265	0.125607	-0.414110	1.583731	-3.166327	0.992443	-1.266102	-0.402325	0.855591	-1.950821	0.000015	1.000000	-0.006193	-0.036926	0.008166	0.052387	0.063821	-0.023444	0.005532	-0.025623	-0.220749	0.275678	-0.028329	0.011968	-0.060858	-0.326972	-0.446074	-0.004524	-0.013398	0.001207	0.032891	-0.015145	0.024796	0.033860	0.220338	0.480819	-0.035162	-0.001212	-0.019233	0.014580	0.033191	-0.026652	0.021410	0.037085	0.072702	0.288376	-0.044106	-0.231318	-0.034747	-0.972878	0.999396	-0.419609	-0.438112	0.000015	1.000000	-0.006192	-0.036937	0.008167	0.052387	0.063821	-0.023824	0.003365	-0.025810	-0.214893	0.271010	-0.022142	0.017531	-0.021642	-0.266062	-0.452886	0.000246	-0.013903	-0.002322	0.034347	-0.043739	0.033886	0.029326	0.153244	0.486031	-0.075403	-0.002371	-0.015737	0.009101	0.037815	-0.044703	0.026420	0.026202	0.037251	0.251300	-0.043723	-0.403085	0.139973	-0.915162	0.990155	-0.421413	-0.441391	0.000015	1.000000	-0.006191	-0.036939	0.008167	0.052387	0.063821	-0.024142	0.001494	-0.025920	-0.209238	0.263824	-0.015209	0.020380	-0.002918	-0.175799	-0.460695	-0.007653	-0.011859	-0.005816	0.038680	-0.056020	0.033748	0.027011	0.094190	0.357785	-0.073145	-0.005062	-0.011529	0.004751	0.045046	-0.062536	0.030312	0.011189	0.020970	0.169098	-0.048701	-0.558954	0.311971	-0.829199	0.950092	-0.432501	-0.436974	
1.625839	1.936891	-0.310704	-0.003835	-0.689404	2.174187	-4.358710	1.032684	-1.468592	-0.540834	1.432489	-1.758457	0.000015	1.000000	-0.006192	-0.036937	0.008167	0.052387	0.063821	-0.023824	0.003365	-0.025810	-0.214893	0.271010	-0.022142	0.017531	-0.021642	-0.266062	-0.452886	0.000246	-0.013903	-0.002322	0.034347	-0.043739	0.033886	0.029326	0.153244	0.486031	-0.075403	-0.002371	-0.015737	0.009101	0.037815	-0.044703	0.026420	0.026202	0.037251	0.251300	-0.043723	-0.403085	0.139973	-0.915162	0.990155	-0.421413	-0.441391	0.000015	1.000000	-0.006191	-0.036939	0.008167	0.052387	0.063821	-0.024142	0.001494	-0.025920	-0.209238	0.263824	-0.015209	0.020380	-0.002918	-0.175799	-0.460695	-0.007653	-0.011859	-0.005816	0.038680	-0.056020	0.033748	0.027011	0.094190	0.357785	-0.073145	-0.005062	-0.011529	0.004751	0.045046	-0.062536	0.030312	0.011189	0.020970	0.169098	-0.048701	-0.558954	0.311971	-0.829199	0.950092	-0.432501	-0.436974	0.000015	1.000000	-0.006191	-0.036940	0.008167	0.052387	0.063821	-0.025005	0.000247	-0.027323	-0.202558	0.253978	-0.006892	0.022905	0.008097	-0.127673	-0.473040	-0.013677	-0.006769	-0.017332	0.027946	-0.088306	0.060605	0.013868	0.059670	0.282147	-0.059659	-0.008419	-0.008398	-0.000059	0.062132	-0.100203	0.036888	-0.010335	0.003918	0.133811	-0.065630	-0.691148	0.477993	-0.722713	0.878364	-0.459240	-0.423767	
1.499032	1.909482	-0.263108	-0.310423	-0.800553	1.415273	-3.703840	0.697058	-1.165722	-0.319425	1.457146	-0.166127	0.000015	1.000000	-0.006191	-0.036939	0.008167	0.052387	0.063821	-0.024142	0.001494	-0.025920	-0.209238	0.263824	-0.015209	0.020380	-0.002918	-0.175799	-0.460695	-0.007653	-0.011859	-0.005816	0.038680	-0.056020	0.033748	0.027011	0.094190	0.357785	-0.073145	-0.005062	-0.011529	0.004751	0.045046	-0.062536	0.030312	0.011189	0.020970	0.169098	-0.048701	-0.558954	0.311971	-0.829199	0.950092	-0.432501	-0.436974	0.000015	1.000000	-0.006191	-0.036940	0.008167	0.052387	0.063821	-0.025005	0.000247	-0.027323	-0.202558	0.253978	-0.006892	0.022905	0.008097	-0.127673	-0.473040	-0.013677	-0.006769	-0.017332	0.027946	-0.088306	0.060605	0.013868	0.059670	0.282147	-0.059659	-0.008419	-0.008398	-0.000059	0.062132	-0.100203	0.036888	-0.010335	0.003918	0.133811	-0.065630	-0.691148	0.477993	-0.722713	0.878364	-0.459240	-0.423767	0.000015	1.000000	-0.006191	-0.036940	0.008167	0.052387	0.063821	-0.026753	-0.000519	-0.028743	-0.196012	0.238268	-0.002054	0.023442	0.013135	-0.093984	-0.484161	-0.014977	-0.003818	-0.005572	0.067004	-0.148765	0.048634	0.000107	0.022368	0.247015	-0.088321	-0.011330	-0.007689	-0.008976	0.088183	-0.149844	0.047533	-0.032891	-0.009229	0.121599	-0.080874	-0.793316	0.629439	-0.608810	0.777050	-0.512248	-0.418933	
1.401304	1.866980	-0.256396	-0.411431	-0.881874	0.369305	-2.622008	0.229170	-0.740382	-0.127852	1.238694	1.358799	0.000015	1.000000	-0.006191	-0.036940	0.008167	0.052387	0.063821	-0.025005	0.000247	-0.027323	-0.202558	0.253978	-0.006892	0.022905	0.008097	-0.127673	-0.473040	-0.013677	-0.006769	-0.017332	0.027946	-0.088306	0.060605	0.013868	0.059670	0.282147	-0.059659	-0.008419	-0.008398	-0.000059	0.062132	-0.100203	0.036888	-0.010335	0.003918	0.133811	-0.065630	-0.691148	0.477993	-0.722713	0.878364	-0.459240	-0.423767	0.000015	1.000000	-0.006191	-0.036940	0.008167	0.052387	0.063821	-0.026753	-0.000519	-0.028743	-0.196012	0.238268	-0.002054	0.023442	0.013135	-0.093984	-0.484161	-0.014977	-0.003818	-0.005572	0.067004	-0.148765	0.048634	0.000107	0.022368	0.247015	-0.088321	-0.011330	-0.007689	-0.008976	0.088183	-0.149844	0.047533	-0.032891	-0.009229	0.121599	-0.080874	-0.793316	0.629439	-0.608810	0.777050	-0.512248	-0.418933	0.000015	1.000000	-0.006191	-0.036940	0.008167	0.052387	0.063821	-0.029066	-0.001125	-0.030844	-0.185688	0.203478	0.006547	0.021328	0.015621	-0.064273	-0.498671	-0.018248	-0.006663	-0.014516	0.094290	-0.218671	0.051973	-0.016972	-0.000555	0.215235	-0.128527	-0.012966	-0.011742	-0.018890	0.099100	-0.170644	0.049394	-0.048273	-0.016510	0.113758	-0.068856	-0.871181	0.758431	-0.490963	0.651753	-0.550290	-0.427155	
1.340559	1.845897	-0.240579	-0.260662	-1.019080	0.102409	-1.743127	0.075682	-0.513321	-0.231174	1.545955	1.212851	0.000015	1.000000	-0.006191	-0.036940	0.008167	0.052387	0.063821	-0.026753	-0.000519	-0.028743	-0.196012	0.238268	-0.002054	0.023442	0.013135	-0.093984	-0.484161	-0.014977	-0.003818	-0.005572	0.067004	-0.148765	0.048634	0.000107	0.022368	0.247015	-0.088321	-0.011330	-0.007689	-0.008976	0.088183	-0.149844	0.047533	-0.032891	-0.009229	0.121599	-0.080874	-0.793316	0.629439	-0.608810	0.777050	-0.512248	-0.418933	0.000015	1.000000	-0.006191	-0.036940	0.008167	0.052387	0.063821	-0.029066	-0.001125	-0.030844	-0.185688	0.203478	0.006547	0.021328	0.015621	-0.064273	-0.498671	-0.018248	-0.006663	-0.014516	0.094290	-0.218671	0.051973	-0.016972	-0.000555	0.215235	-0.128527	-0.012966	-0.011742	-0.018890	0.099100	-0.170644	0.049394	-0.048273	-0.016510	0.113758	-0.068856	-0.871181	0.758431	-0.490963	0.651753	-0.550290	-0.427155	0.000015	1.000000	-0.006191	-0.036940	0.008167	0.052387	0.063821	-0.031879	-0.001650	-0.034245	-0.172500	0.171777	0.018276	0.016939	0.015925	-0.024476	-0.511970	-0.016481	-0.008111	-0.031113	0.100857	-0.269282	0.064521	-0.028916	-0.003894	0.163901	-0.099396	-0.014003	-0.017395	-0.028729	0.091457	-0.178310	0.041106	-0.055000	-0.018732	0.092559	-0.035157	-0.928293	0.860895	-0.371850	0.508783	-0.579609	-0.439906	
