C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	P_l_hyaw	P_l_hrol	P_l_hpit	P_l_knee	P_l_apit	P_r_hyaw	P_r_hrol	P_r_hpit	P_r_knee	P_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	T_l_hyaw	T_l_hrol	T_l_hpit	T_l_knee	T_l_apit	T_r_hyaw	T_r_hrol	T_r_hpit	T_r_knee	T_r_apit	rol	pit	yaw	rol_rate	pit_rate	yaw_rate	x_acc	y_acc	z_acc	w_quat	x_quat	y_quat	z_quat	
0.512388	0.235420	-1.479038	1.124720	-1.098540	-0.489198	-0.273605	1.271171	-1.029743	0.575335	0.529810	0.246977	-1.426205	1.061793	-1.043864	-0.515952	-0.213537	1.322566	-1.154247	0.629241	-0.461767	-0.079569	-0.692722	0.541678	-1.855043	0.361673	-0.315257	-0.541674	1.378344	-0.052383	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.511695	0.235119	-1.491110	1.131215	-1.061248	-0.487256	-0.277941	1.259445	-1.015044	0.545802	0.523095	0.245684	-1.437083	1.072862	-1.062090	-0.512241	-0.218950	1.316020	-1.131370	0.626643	-0.321858	-0.120788	-0.885846	0.368235	-1.239373	0.266483	-0.290922	-0.535737	1.439467	-0.218106	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.514587	0.234678	-1.501473	1.134645	-1.019476	-0.486938	-0.281756	1.246337	-1.006138	0.523227	0.518117	0.243972	-1.449025	1.079729	-1.079233	-0.506919	-0.224177	1.308167	-1.115574	0.622803	-0.269481	-0.107462	-0.887711	0.466048	-0.389149	0.427956	-0.400156	-0.681708	0.970990	-0.416139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.519948	0.236719	-1.510595	1.138578	-0.978540	-0.484928	-0.286001	1.229240	-1.000551	0.511234	0.514504	0.242272	-1.461179	1.086555	-1.080044	-0.498463	-0.227468	1.296370	-1.106260	0.621648	-0.204919	-0.100313	-1.010034	0.535153	0.257704	0.499937	-0.363388	-0.361300	0.386738	-0.341722	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.523949	0.240934	-1.516433	1.141054	-0.943240	-0.481394	-0.292577	1.214514	-1.004005	0.519952	0.513612	0.240406	-1.482149	1.094269	-1.071894	-0.492967	-0.231260	1.292096	-1.100641	0.614098	0.059770	-0.093783	-0.952474	0.608367	0.856303	0.179110	-0.213147	-0.133840	-0.149766	-0.854236	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.526794	0.244633	-1.517218	1.141055	-0.910436	-0.477222	-0.300491	1.203441	-1.012748	0.535300	0.514379	0.239313	-1.495091	1.105699	-1.055506	-0.489348	-0.234975	1.288067	-1.099880	0.605100	0.142073	-0.069865	-0.768746	0.462144	1.530338	0.140048	-0.227203	-0.306513	0.012940	-0.685640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.529657	0.246405	-1.516192	1.135849	-0.878183	-0.472076	-0.304380	1.192775	-1.019367	0.538242	0.517658	0.239006	-1.505749	1.111281	-1.025329	-0.488115	-0.238594	1.283141	-1.099559	0.592274	0.254992	0.004646	-0.820166	0.307937	1.552377	0.003536	-0.213487	-0.341229	0.064107	-0.414038	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.531696	0.247744	-1.514590	1.127748	-0.847768	-0.466736	-0.303877	1.183721	-1.021065	0.524225	0.521125	0.238993	-1.514618	1.115645	-1.002452	-0.488281	-0.242315	1.275928	-1.099252	0.587843	0.203470	0.000465	-0.804371	0.254130	1.617394	-0.139232	-0.229563	-0.438920	0.107610	-0.135624	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.533064	0.247704	-1.514038	1.117513	-0.823055	-0.462501	-0.301403	1.175937	-1.020340	0.504072	0.523927	0.239208	-1.528121	1.119086	-0.978901	-0.488265	-0.245886	1.270051	-1.099118	0.586690	0.132015	0.016331	-0.499193	0.262708	1.847232	0.027952	-0.210233	-0.333532	-0.104397	-0.027521	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.534995	0.247384	-1.515086	1.105674	-0.807473	-0.460567	-0.296984	1.168707	-1.016401	0.476199	0.526450	0.239607	-1.533996	1.123943	-0.954126	-0.487317	-0.248701	1.264174	-1.100182	0.584909	0.145808	-0.006509	-0.273256	0.071636	2.020270	0.159829	-0.147813	-0.525391	-0.153515	-0.212130	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.536893	0.246653	-1.514948	1.092643	-0.796922	-0.460106	-0.290530	1.162934	-1.011683	0.431183	0.528869	0.239840	-1.536455	1.124139	-0.915801	-0.483129	-0.251186	1.257425	-1.101873	0.579972	0.150676	-0.018099	-0.090139	-0.121953	1.765382	0.323071	-0.141571	-0.617860	-0.217750	-0.426010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.539915	0.250376	-1.512785	1.074298	-0.788602	-0.460936	-0.279479	1.156731	-1.017016	0.363835	0.531146	0.239895	-1.537359	1.122360	-0.891851	-0.478462	-0.252588	1.244758	-1.103277	0.572127	0.116267	0.004006	-0.092765	-0.225063	1.593329	0.227726	-0.145600	-0.550335	-0.203236	-0.792872	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.545204	0.260000	-1.509151	1.048121	-0.781520	-0.464192	-0.266059	1.149419	-1.049805	0.294312	0.534292	0.239914	-1.537007	1.118370	-0.872715	-0.475396	-0.254233	1.237281	-1.108211	0.558417	0.273349	-0.018211	0.081454	-0.392407	1.436538	0.162358	-0.106454	-0.480769	-0.453038	-1.293679	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.551782	0.272253	-1.501397	1.017146	-0.770659	-0.472702	-0.251866	1.141008	-1.135206	0.251768	0.536375	0.240265	-1.535991	1.108023	-0.855583	-0.473354	-0.254756	1.231836	-1.112493	0.536627	0.257651	0.000505	0.046531	-0.569665	1.295233	-0.004702	-0.029257	-0.393551	-0.327964	-2.038197	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.557527	0.284092	-1.489453	0.989967	-0.761144	-0.487880	-0.237741	1.125101	-1.255325	0.261403	0.539918	0.242121	-1.534334	1.097884	-0.833279	-0.472363	-0.253980	1.227257	-1.118075	0.488867	0.238633	0.178022	0.133770	-0.925885	0.960056	0.009999	0.045929	-0.395298	-0.643482	-2.541874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.561220	0.291267	-1.475521	0.966434	-0.748250	-0.505014	-0.222262	1.093682	-1.392211	0.320066	0.544261	0.243776	-1.531991	1.084612	-0.820191	-0.472359	-0.251814	1.217278	-1.131163	0.446430	0.289075	0.193447	0.076190	-1.181354	0.870704	-0.075772	0.139525	-0.528078	-1.275251	-3.359961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.562098	0.294326	-1.460384	0.940002	-0.729874	-0.523198	-0.207893	1.052105	-1.535798	0.409064	0.549347	0.247645	-1.531256	1.068702	-0.808849	-0.475412	-0.248117	1.207115	-1.156294	0.409444	0.280161	0.243844	0.052984	-1.311590	0.896665	-0.363520	0.253574	-0.963602	-1.683901	-2.691498	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.563215	0.295540	-1.445253	0.911487	-0.703435	-0.539510	-0.195558	1.007244	-1.681252	0.503099	0.554217	0.251658	-1.527716	1.044146	-0.798536	-0.478252	-0.243662	1.189549	-1.191854	0.386828	0.370000	0.188397	0.305407	-1.073360	0.787593	-0.308543	0.231246	-1.628309	-3.242757	-1.399791	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.563411	0.295776	-1.433243	0.897435	-0.681097	-0.548774	-0.189093	0.967597	-1.823629	0.590775	0.557735	0.255159	-1.522259	1.028572	-0.782320	-0.485581	-0.238199	1.163038	-1.245422	0.375423	0.117262	0.192158	0.445807	-1.192612	0.839499	-0.487996	0.390699	-2.326403	-4.955019	0.673105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.561207	0.295108	-1.421311	0.888962	-0.660971	-0.554040	-0.190106	0.939351	-1.960422	0.663312	0.559433	0.258185	-1.514890	1.012541	-0.769263	-0.496958	-0.234626	1.106821	-1.315823	0.391220	0.091988	0.166944	0.679694	-1.354591	1.012192	-0.704851	0.391523	-2.776582	-6.263865	2.286717	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.557153	0.291918	-1.403020	0.877340	-0.643497	-0.559393	-0.200601	0.932413	-2.078298	0.705602	0.560523	0.260729	-1.496284	0.997993	-0.758170	-0.508830	-0.228694	1.066207	-1.447169	0.424453	0.072012	0.087650	1.076473	-0.861303	0.907324	-0.750963	0.352056	-3.010041	-6.185371	3.292569	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.552295	0.289559	-1.384757	0.878139	-0.645048	-0.558902	-0.217515	0.941695	-2.100000	0.711836	0.559869	0.262959	-1.480324	0.992539	-0.753164	-0.519614	-0.223573	1.030070	-1.545000	0.467571	-0.216135	0.108801	0.994014	-0.103578	0.519957	-0.549686	0.313213	-2.775153	-7.430300	4.000350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.545703	0.286721	-1.373203	0.896973	-0.695697	-0.553922	-0.234713	0.963767	-2.045466	0.685660	0.555352	0.264447	-1.467996	0.992175	-0.745353	-0.526617	-0.220053	0.999821	-1.640878	0.537506	-0.021614	0.055082	0.703108	0.174593	0.439345	-0.274815	0.173233	-2.256137	-7.743233	3.191741	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.540053	0.278017	-1.366609	0.921987	-0.763565	-0.549760	-0.247929	0.989144	-1.948564	0.646958	0.555079	0.265035	-1.458697	0.993532	-0.738799	-0.530417	-0.218638	0.967162	-1.728610	0.578028	-0.054506	0.033425	0.461150	0.055845	0.368470	-0.194984	0.059199	-0.853748	-6.692741	2.601394	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.540376	0.270333	-1.364667	0.946212	-0.799988	-0.549937	-0.248429	1.023004	-1.851968	0.635637	0.554563	0.265242	-1.450706	0.994337	-0.737682	-0.533261	-0.218686	0.960194	-1.802766	0.604187	-0.124098	-0.008290	0.416016	-0.242179	-0.134145	-0.197470	-0.013855	0.033273	-5.526843	1.582710	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.544907	0.265118	-1.364382	0.965185	-0.795152	-0.553804	-0.237228	1.066120	-1.764591	0.656536	0.552716	0.264984	-1.443462	0.993480	-0.744704	-0.535671	-0.220344	0.968107	-1.866525	0.618385	-0.172933	-0.012461	0.694163	-0.083542	-0.934678	-0.152353	-0.145624	1.078134	-3.606113	0.538641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.551939	0.261748	-1.363887	0.980303	-0.767229	-0.559782	-0.220451	1.117939	-1.685699	0.687371	0.551716	0.264658	-1.434040	0.993769	-0.764211	-0.538213	-0.222226	0.988664	-1.893453	0.624835	-0.045210	0.004570	0.823177	-0.092105	-0.983324	-0.294406	-0.075049	2.055028	-0.105868	0.305118	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.558668	0.257915	-1.363931	0.997541	-0.743768	-0.563132	-0.202544	1.171824	-1.598179	0.707716	0.551564	0.264270	-1.415725	0.993827	-0.775819	-0.540467	-0.223152	1.021637	-1.885826	0.634098	-0.070824	-0.019318	0.818630	-0.033638	-0.733446	-0.315590	-0.147090	2.773872	1.486466	0.553957	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.562132	0.253256	-1.363705	1.014175	-0.727225	-0.564860	-0.187127	1.218800	-1.509947	0.711545	0.552794	0.263772	-1.404816	0.995171	-0.780273	-0.546854	-0.223329	1.079098	-1.861205	0.645378	0.059221	-0.033338	0.696038	0.097836	-0.017510	-0.408439	-0.026341	2.472366	2.483211	0.864990	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.561060	0.248356	-1.363190	1.027459	-0.720358	-0.561829	-0.176252	1.258255	-1.425112	0.688739	0.554785	0.263260	-1.397085	0.998057	-0.778862	-0.553706	-0.221394	1.117466	-1.822936	0.657836	0.100142	-0.035904	0.442995	0.166817	0.249503	-0.417724	0.153236	2.292161	3.566962	0.986824	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.556559	0.245334	-1.363912	1.035698	-0.725637	-0.554420	-0.167540	1.284365	-1.351444	0.651726	0.557389	0.262213	-1.391322	1.002221	-0.770510	-0.560189	-0.217799	1.151069	-1.738559	0.669076	0.100745	-0.087342	0.480504	0.390072	0.468134	-0.397715	0.232844	2.403257	3.999873	0.779161	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002328	-0.014605	-5.656710	-0.038528	0.254622	-0.499000	-1.629660	2.388893	8.138735	1.000000	0.000000	0.000000	0.000000	
0.549060	0.241047	-1.363459	1.043028	-0.744843	-0.546959	-0.165922	1.310001	-1.291384	0.615100	0.558733	0.261422	-1.385880	1.008870	-0.763338	-0.562480	-0.212743	1.183671	-1.673846	0.680387	0.146170	-0.099465	0.107374	0.531045	0.517914	-0.025813	0.298965	2.410877	4.601505	-0.005835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.008996	0.002567	-5.669415	-0.005212	0.005910	0.023912	-0.998002	-0.980307	9.000674	1.000000	0.000000	0.000000	0.000000	
0.543131	0.241101	-1.367651	1.056739	-0.773757	-0.535924	-0.168788	1.325507	-1.246957	0.575681	0.559850	0.259793	-1.384356	1.020911	-0.757542	-0.561435	-0.207539	1.235557	-1.608002	0.678772	0.007638	-0.121615	0.045634	0.388109	0.379817	0.091639	0.341637	2.097572	4.954798	-0.537987	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011261	0.006001	-5.671957	-0.001880	-0.018962	0.076203	-0.934837	-1.317227	9.086868	1.000000	0.000000	0.000000	0.000000	
0.536810	0.244442	-1.372774	1.075314	-0.806622	-0.524969	-0.182684	1.333868	-1.218642	0.549104	0.559250	0.257876	-1.383324	1.026082	-0.755462	-0.557955	-0.201773	1.265539	-1.539241	0.670210	-0.114394	-0.124993	0.018522	0.244699	0.037982	0.215052	0.344741	1.916188	5.175077	-0.908759	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011714	0.006688	-5.672465	-0.001547	-0.021449	0.081432	-0.928520	-1.350919	9.095488	1.000000	0.000000	0.000000	0.000000	
0.529034	0.248119	-1.379419	1.101723	-0.857878	-0.512054	-0.203925	1.331620	-1.194912	0.523097	0.557603	0.255974	-1.383214	1.030557	-0.756597	-0.552364	-0.197041	1.289614	-1.437400	0.654175	-0.109149	-0.120678	-0.001637	0.289682	-0.247455	0.478647	0.214772	1.440907	3.878024	-1.490219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011805	0.006826	-5.672566	-0.001514	-0.021698	0.081955	-0.927888	-1.354288	9.096350	1.000000	0.000000	0.000000	0.000000	
0.519896	0.249983	-1.389076	1.129130	-0.924769	-0.499778	-0.225943	1.326804	-1.168825	0.496731	0.554826	0.254479	-1.383338	1.035960	-0.763318	-0.547465	-0.194827	1.308605	-1.379421	0.637470	-0.311023	-0.094656	-0.024591	0.468662	-0.701734	0.246774	0.191306	0.995561	3.528472	-1.157526	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011823	0.006853	-5.672586	-0.001510	-0.021722	0.082007	-0.927825	-1.354625	9.096436	1.000000	0.000000	0.000000	0.000000	
0.511635	0.247717	-1.400018	1.148470	-0.988360	-0.492194	-0.244133	1.325202	-1.143827	0.481437	0.550563	0.253445	-1.384308	1.046637	-0.777894	-0.540403	-0.194020	1.320279	-1.335401	0.606794	-0.394024	-0.055994	-0.110638	0.507498	-1.410192	0.548122	0.029599	0.696283	3.228305	-1.546502	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011827	0.006859	-5.672591	-0.001510	-0.021725	0.082012	-0.927819	-1.354659	9.096444	1.000000	0.000000	0.000000	0.000000	
0.507268	0.240370	-1.415798	1.155377	-1.037865	-0.488663	-0.254729	1.323436	-1.119548	0.483582	0.544476	0.252972	-1.385931	1.056818	-0.802038	-0.534870	-0.195604	1.332792	-1.297444	0.585222	-0.363938	-0.021884	-0.045960	0.794042	-2.315060	0.606174	-0.151747	0.341820	2.824897	-1.156175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011827	0.006860	-5.672592	-0.001510	-0.021725	0.082013	-0.927818	-1.354662	9.096445	1.000000	0.000000	0.000000	0.000000	
0.503219	0.232130	-1.433360	1.150664	-1.074368	-0.488142	-0.262257	1.323072	-1.093457	0.499659	0.537685	0.252255	-1.387977	1.068717	-0.850148	-0.524313	-0.199975	1.337234	-1.248292	0.566149	-0.364419	-0.112693	-0.189547	0.937854	-2.527684	0.821357	-0.335058	0.243560	2.006368	-1.612670	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011827	0.006860	-5.672592	-0.001510	-0.021725	0.082013	-0.927818	-1.354662	9.096445	1.000000	0.000000	0.000000	0.000000	
0.497767	0.226238	-1.450829	1.142732	-1.095287	-0.488596	-0.268273	1.322009	-1.069896	0.517243	0.530050	0.251457	-1.393596	1.081226	-0.887590	-0.513889	-0.206230	1.339285	-1.218614	0.549345	-0.531970	-0.111305	-0.409794	0.837077	-2.842076	0.399692	-0.452262	0.059252	1.830295	-1.270970	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011828	0.006860	-5.672592	-0.001510	-0.021725	0.082013	-0.927818	-1.354662	9.096445	1.000000	0.000000	0.000000	0.000000	
